,date,state,positive,tests,hospitalized,death_total,death,positive_total,pos_rate,death_rate,death_rate_est
13429,2020-04-07,SD,32,248,,6.0,2,320.0,12.903225806451612,1.875,0.1875
13430,2020-04-07,TN,336,5524,802.0,72.0,7,4138.0,6.08254887762491,1.7399710004833253,0.17399710004833252
13431,2020-04-07,TX,986,3292,1252.0,154.0,14,8262.0,29.951397326852973,1.8639554587267004,0.18639554587267004
13432,2020-04-07,UT,63,2395,,13.0,0,1738.0,2.630480167014614,0.7479861910241657,0.07479861910241657
13433,2020-04-07,VA,455,2962,,63.0,9,3333.0,15.361242403781228,1.8901890189018902,0.18901890189018902
13434,2020-04-07,VI,0,0,,1.0,0,43.0,,2.3255813953488373,0.23255813953488372
13435,2020-04-07,VT,33,512,29.0,23.0,0,608.0,6.4453125,3.7828947368421053,0.3782894736842105
13436,2020-04-07,WA,413,5476,641.0,429.0,22,9396.0,7.542001460920379,4.565772669220945,0.45657726692209455
13437,2020-04-07,WI,198,1420,334.0,92.0,15,3064.0,13.943661971830986,3.0026109660574414,0.3002610966057441
13438,2020-04-07,WV,67,2119,,4.0,0,412.0,3.1618688060405855,0.9708737864077669,0.0970873786407767
13439,2020-04-07,WY,6,367,,0.0,0,216.0,1.6348773841961852,0.0,0.0
13440,2020-04-06,AK,6,599,,6.0,0,191.0,1.001669449081803,3.1413612565445024,0.31413612565445026
13441,2020-04-06,AL,172,1687,297.0,50.0,5,1968.0,10.195613515115589,2.540650406504065,0.25406504065040647
13442,2020-04-06,AR,45,1603,74.0,16.0,0,875.0,2.8072364316905802,1.8285714285714287,0.18285714285714286
13443,2020-04-06,AS,0,0,,0.0,0,0.0,,,
13444,2020-04-06,AZ,187,5124,,65.0,1,2456.0,3.6494925839188133,2.6465798045602607,0.26465798045602607
13445,2020-04-06,CA,898,898,2509.0,343.0,24,14336.0,100.0,2.392578125,0.23925781250000003
13446,2020-04-06,CO,222,1202,786.0,150.0,10,5172.0,18.469217970049918,2.9002320185614847,0.2900232018561485
13447,2020-04-06,CT,1231,3416,1221.0,206.0,17,6906.0,36.03629976580796,2.9829134086301767,0.2982913408630177
13448,2020-04-06,DC,99,619,,24.0,2,1097.0,15.993537964458804,2.187784867821331,0.21877848678213307
13449,2020-04-06,DE,0,1247,101.0,24.0,5,673.0,0.0,3.566121842496285,0.35661218424962854
13450,2020-04-06,FL,763,7018,,236.0,18,12008.0,10.872043317184383,1.965356429047302,0.19653564290473016
13451,2020-04-06,GA,667,3409,,229.0,18,7314.0,19.565855089469053,3.130981678971835,0.3130981678971835
13452,2020-04-06,GU,1,13,21.0,4.0,0,113.0,7.6923076923076925,3.5398230088495577,0.35398230088495575
13453,2020-04-06,HI,20,450,,4.0,0,371.0,4.444444444444445,1.078167115902965,0.1078167115902965
13454,2020-04-06,IA,78,758,99.0,25.0,3,946.0,10.29023746701847,2.6427061310782243,0.2642706131078224
13455,2020-04-06,ID,24,734,62.0,10.0,0,1101.0,3.2697547683923704,0.9082652134423252,0.09082652134423251
13456,2020-04-06,IL,1006,3959,,307.0,33,12262.0,25.41045718615812,2.5036698744087422,0.25036698744087427
13457,2020-04-06,IN,533,1231,,139.0,12,4944.0,43.29813160032494,2.8114886731391584,0.28114886731391586
13458,2020-04-06,KS,98,861,,25.0,3,845.0,11.38211382113821,2.9585798816568047,0.2958579881656805
13459,2020-04-06,KY,38,2104,,45.0,5,955.0,1.8060836501901139,4.712041884816754,0.4712041884816754
13460,2020-04-06,LA,1857,8841,1981.0,512.0,35,14867.0,21.004411265693925,3.4438689715477233,0.3443868971547723
13461,2020-04-06,MA,1337,7580,1667.0,448.0,78,13739.0,17.638522427440634,3.2607904505422516,0.3260790450542252
13462,2020-04-06,MD,436,2633,,138.0,16,4045.0,16.559058108621343,3.411619283065513,0.34116192830655134
13463,2020-04-06,ME,29,29,,10.0,0,499.0,100.0,2.004008016032064,0.2004008016032064
13464,2020-04-06,MI,1327,4435,,1291.0,141,25785.0,29.92108229988726,5.006786891603646,0.5006786891603645
13465,2020-04-06,MN,113,1178,115.0,30.0,1,1330.0,9.592529711375212,2.2556390977443606,0.2255639097744361
13466,2020-04-06,MO,355,1103,439.0,39.0,5,2722.0,32.18495013599274,1.4327700220426156,0.14327700220426157
13467,2020-04-06,MP,0,0,,1.0,0,8.0,,12.5,1.25
13468,2020-04-06,MS,100,13152,,51.0,8,1738.0,0.7603406326034063,2.934407364787112,0.29344073647871116
13469,2020-04-06,MT,13,187,,6.0,0,299.0,6.951871657754011,2.0066889632107023,0.2006688963210702
13470,2020-04-06,NC,285,681,270.0,33.0,2,2870.0,41.85022026431718,1.1498257839721253,0.11498257839721254
13471,2020-04-06,ND,18,357,19.0,3.0,0,225.0,5.042016806722689,1.3333333333333335,0.13333333333333333
13472,2020-04-06,NE,46,423,,8.0,0,409.0,10.874704491725769,1.9559902200488997,0.19559902200488996
13473,2020-04-06,NH,48,336,,9.0,0,669.0,14.285714285714285,1.345291479820628,0.13452914798206278
13474,2020-04-06,NJ,3585,6866,6390.0,1334.0,150,41090.0,52.21380716574424,3.2465320029204188,0.32465320029204187
13475,2020-04-06,NM,62,2689,48.0,12.0,0,686.0,2.3056898475269616,1.749271137026239,0.1749271137026239
13476,2020-04-06,NV,117,536,,79.0,3,1953.0,21.828358208955223,4.0450588837685615,0.40450588837685614
13477,2020-04-06,NY,8658,18531,16837.0,4758.0,599,130689.0,46.72170956775133,3.640704267382871,0.3640704267382871
13478,2020-04-06,OH,407,4622,,142.0,23,4450.0,8.805711813067935,3.191011235955056,0.31910112359550563
13479,2020-04-06,OK,75,96,161.0,51.0,5,1327.0,78.125,3.8432554634513942,0.38432554634513943
13480,2020-04-06,OR,64,1177,,27.0,0,1132.0,5.437553101104503,2.385159010600707,0.2385159010600707
13481,2020-04-06,PA,1470,6083,,162.0,12,12980.0,24.165707710011507,1.2480739599383668,0.12480739599383668
13482,2020-04-06,PR,38,397,,21.0,1,513.0,9.571788413098236,4.093567251461988,0.40935672514619886
13483,2020-04-06,RI,206,1343,109.0,27.0,2,1356.0,15.33879374534624,1.991150442477876,0.19911504424778761
13484,2020-04-06,SC,0,0,,44.0,0,2049.0,,2.1473889702293802,0.214738897022938
13485,2020-04-06,SD,48,427,,4.0,2,288.0,11.241217798594848,1.3888888888888888,0.1388888888888889
13486,2020-04-06,TN,169,2050,834.0,65.0,21,3802.0,8.24390243902439,1.709626512361915,0.17096265123619148
13487,2020-04-06,TX,464,14419,1153.0,140.0,13,7276.0,3.217976281295513,1.9241341396371632,0.19241341396371633
13488,2020-04-06,UT,70,1438,,13.0,5,1675.0,4.867872044506258,0.7761194029850746,0.07761194029850746
13489,2020-04-06,VA,241,3809,,54.0,3,2878.0,6.3271199789971115,1.8763029881862403,0.18763029881862403
13490,2020-04-06,VI,1,17,,1.0,0,43.0,5.88235294117647,2.3255813953488373,0.23255813953488372
13491,2020-04-06,VT,32,389,28.0,23.0,1,575.0,8.226221079691516,4.0,0.4
13492,2020-04-06,WA,394,5383,638.0,407.0,21,8983.0,7.319338658740479,4.530780362907715,0.4530780362907714
13493,2020-04-06,WI,223,1603,300.0,77.0,9,2866.0,13.911416094822208,2.6866713189113747,0.26866713189113745
13494,2020-04-06,WV,21,1102,,4.0,1,345.0,1.9056261343012704,1.1594202898550725,0.11594202898550725
13495,2020-04-06,WY,13,433,,0.0,0,210.0,3.0023094688221708,0.0,0.0
13496,2020-04-05,AK,14,244,,6.0,1,185.0,5.737704918032787,3.2432432432432434,0.3243243243243243
13497,2020-04-05,AL,216,2225,282.0,45.0,2,1796.0,9.707865168539326,2.505567928730512,0.2505567928730512
13498,2020-04-05,AR,87,872,67.0,16.0,2,830.0,9.977064220183486,1.9277108433734942,0.19277108433734938
13499,2020-04-05,AS,0,0,,0.0,0,0.0,,,
13500,2020-04-05,AZ,250,250,,64.0,12,2269.0,100.0,2.8206258263552226,0.28206258263552225
13501,2020-04-05,CA,1412,2833,2398.0,319.0,43,13438.0,49.84115778326862,2.37386515850573,0.237386515850573
13502,2020-04-05,CO,385,2120,786.0,140.0,14,4950.0,18.160377358490564,2.8282828282828283,0.2828282828282828
13503,2020-04-05,CT,399,1241,1142.0,189.0,24,5675.0,32.151490733279616,3.330396475770925,0.3330396475770925
13504,2020-04-05,DC,96,396,,22.0,1,998.0,24.242424242424242,2.2044088176352705,0.22044088176352705
13505,2020-04-05,DE,80,1071,101.0,19.0,2,673.0,7.469654528478058,2.823179791976226,0.2823179791976226
13506,2020-04-05,FL,1148,12143,,218.0,27,11245.0,9.454006423453842,1.9386393952867942,0.19386393952867942
13507,2020-04-05,GA,487,1604,,211.0,10,6647.0,30.361596009975063,3.1743643749059727,0.31743643749059725
13508,2020-04-05,GU,19,40,21.0,4.0,0,112.0,47.5,3.571428571428571,0.35714285714285715
13509,2020-04-05,HI,32,760,,4.0,1,351.0,4.2105263157894735,1.1396011396011396,0.11396011396011395
13510,2020-04-05,IA,82,601,91.0,22.0,8,868.0,13.643926788685523,2.5345622119815667,0.2534562211981567
13511,2020-04-05,ID,64,1391,51.0,10.0,0,1077.0,4.601006470165349,0.9285051067780872,0.09285051067780872
13512,2020-04-05,IL,899,5402,,274.0,31,11256.0,16.64198445020363,2.4342572850035538,0.24342572850035538
13513,2020-04-05,IN,458,1789,,127.0,11,4411.0,25.600894354387925,2.8791657220584903,0.28791657220584904
13514,2020-04-05,KS,49,645,,22.0,1,747.0,7.596899224806202,2.9451137884872822,0.29451137884872824
13515,2020-04-05,KY,86,1091,,40.0,3,917.0,7.882676443629697,4.362050163576881,0.43620501635768816
13516,2020-04-05,LA,514,1827,1803.0,477.0,68,13010.0,28.13355227148331,3.66641045349731,0.36664104534973097
13517,2020-04-05,MA,765,4102,1632.0,370.0,66,12402.0,18.649439297903463,2.983389775842606,0.29833897758426065
13518,2020-04-05,MD,484,3401,,122.0,21,3609.0,14.231108497500736,3.380437794402882,0.3380437794402882
13519,2020-04-05,ME,14,14,,10.0,0,470.0,100.0,2.127659574468085,0.2127659574468085
13520,2020-04-05,MI,877,3826,,1150.0,120,24458.0,22.922111866178778,4.701938016191021,0.4701938016191022
13521,2020-04-05,MN,59,1462,106.0,29.0,5,1217.0,4.035567715458276,2.38290879211175,0.23829087921117503
13522,2020-04-05,MO,76,1974,424.0,34.0,10,2367.0,3.850050658561297,1.436417405999155,0.1436417405999155
13523,2020-04-05,MP,0,0,,1.0,0,8.0,,12.5,1.25
13524,2020-04-05,MS,183,630,,43.0,8,1638.0,29.04761904761905,2.625152625152625,0.2625152625152625
13525,2020-04-05,MT,21,426,,6.0,1,286.0,4.929577464788732,2.097902097902098,0.2097902097902098
13526,2020-04-05,NC,183,1272,261.0,31.0,7,2585.0,14.38679245283019,1.1992263056092844,0.11992263056092843
13527,2020-04-05,ND,21,440,20.0,3.0,0,207.0,4.772727272727273,1.4492753623188406,0.14492753623188406
13528,2020-04-05,NE,42,659,,8.0,2,363.0,6.373292867981791,2.203856749311295,0.22038567493112945
13529,2020-04-05,NH,81,479,,9.0,2,621.0,16.910229645093946,1.4492753623188406,0.14492753623188406
13530,2020-04-05,NJ,3381,6810,4000.0,1184.0,126,37505.0,49.647577092511014,3.1569124116784426,0.3156912411678443
13531,2020-04-05,NM,81,2308,45.0,12.0,1,624.0,3.5095320623916813,1.9230769230769231,0.19230769230769232
13532,2020-04-05,NV,94,849,,76.0,6,1836.0,11.071849234393403,4.139433551198257,0.41394335511982566
13533,2020-04-05,NY,8327,18659,16479.0,4159.0,594,122031.0,44.627257623666864,3.4081503880161597,0.340815038801616
13534,2020-04-05,OH,304,1885,,119.0,17,4043.0,16.127320954907162,2.9433588919119464,0.2943358891911947
13535,2020-04-05,OK,93,132,,46.0,4,1252.0,70.45454545454545,3.6741214057507987,0.36741214057507987
13536,2020-04-05,OR,69,3090,,27.0,1,1068.0,2.233009708737864,2.528089887640449,0.25280898876404495
13537,2020-04-05,PA,1493,7741,,150.0,14,11510.0,19.286913835421778,1.3032145960034751,0.13032145960034752
13538,2020-04-05,PR,23,491,,20.0,2,475.0,4.684317718940937,4.2105263157894735,0.42105263157894735
13539,2020-04-05,RI,182,803,103.0,25.0,8,1150.0,22.66500622665006,2.1739130434782608,0.21739130434782608
13540,2020-04-05,SC,132,662,,44.0,4,2049.0,19.939577039274926,2.1473889702293802,0.214738897022938
13541,2020-04-05,SD,28,369,,2.0,0,240.0,7.588075880758807,0.8333333333333334,0.08333333333333334
13542,2020-04-05,TN,312,3909,637.0,44.0,1,3633.0,7.981580966999233,1.211120286264795,0.12111202862647949
13543,2020-04-05,TX,702,7187,827.0,127.0,22,6812.0,9.767636009461528,1.8643570170287727,0.18643570170287727
13544,2020-04-05,UT,177,2048,,8.0,0,1605.0,8.642578125,0.4984423676012461,0.04984423676012461
13545,2020-04-05,VA,230,2193,,51.0,-1,2637.0,10.487916096671226,1.9340159271899888,0.19340159271899887
13546,2020-04-05,VI,2,24,,1.0,1,42.0,8.333333333333332,2.380952380952381,0.2380952380952381
13547,2020-04-05,VT,31,602,29.0,22.0,2,543.0,5.149501661129568,4.051565377532229,0.40515653775322286
13548,2020-04-05,WA,171,2096,581.0,386.0,21,8589.0,8.158396946564887,4.494120386540924,0.4494120386540924
13549,2020-04-05,WI,167,1838,294.0,68.0,12,2643.0,9.085963003264418,2.5728339008702235,0.25728339008702233
13550,2020-04-05,WV,42,1152,,3.0,1,324.0,3.6458333333333335,0.9259259259259258,0.0925925925925926
13551,2020-04-05,WY,10,148,,0.0,0,197.0,6.756756756756757,0.0,0.0
13552,2020-04-04,AK,11,24,,5.0,2,171.0,45.83333333333333,2.923976608187134,0.29239766081871343
13553,2020-04-04,AL,148,1234,238.0,43.0,8,1580.0,11.9935170178282,2.721518987341772,0.2721518987341772
13554,2020-04-04,AR,39,671,72.0,14.0,2,743.0,5.812220566318927,1.8842530282637955,0.18842530282637954
13555,2020-04-04,AS,0,0,,0.0,0,0.0,,,
13556,2020-04-04,AZ,250,2487,,52.0,11,2019.0,10.052271813429835,2.5755324418028724,0.25755324418028724
13557,2020-04-04,CA,1325,78400,2300.0,276.0,39,12026.0,1.6900510204081634,2.2950274405454847,0.22950274405454849
13558,2020-04-04,CO,392,1968,783.0,126.0,15,4565.0,19.91869918699187,2.76013143483023,0.27601314348302297
13559,2020-04-04,CT,362,2014,1033.0,165.0,34,5276.0,17.974180734856006,3.127369219105383,0.31273692191053826
13560,2020-04-04,DC,145,854,,21.0,6,902.0,16.978922716627633,2.328159645232816,0.23281596452328163
13561,2020-04-04,DE,143,1206,95.0,17.0,0,593.0,11.85737976782753,2.866779089376054,0.2866779089376054
13562,2020-04-04,FL,1281,10738,,191.0,28,10097.0,11.929595827900913,1.8916509854412202,0.189165098544122
13563,2020-04-04,GA,329,1051,,201.0,17,6160.0,31.303520456707894,3.2629870129870127,0.3262987012987013
13564,2020-04-04,GU,9,22,20.0,4.0,0,93.0,40.909090909090914,4.301075268817205,0.43010752688172044
13565,2020-04-04,HI,34,915,,3.0,1,319.0,3.715846994535519,0.9404388714733543,0.09404388714733543
13566,2020-04-04,IA,87,787,85.0,14.0,3,786.0,11.054637865311308,1.7811704834605597,0.178117048346056
13567,2020-04-04,ID,122,925,53.0,10.0,1,1013.0,13.189189189189191,0.9871668311944718,0.09871668311944717
13568,2020-04-04,IL,1453,5533,,243.0,33,10357.0,26.26061810952467,2.3462392584725307,0.23462392584725306
13569,2020-04-04,IN,516,3009,,116.0,14,3953.0,17.148554336989033,2.9344801416645585,0.2934480141664559
13570,2020-04-04,KS,78,504,,21.0,4,698.0,15.476190476190476,3.0085959885386817,0.3008595988538682
13571,2020-04-04,KY,61,2768,,37.0,6,831.0,2.203757225433526,4.452466907340553,0.4452466907340554
13572,2020-04-04,LA,2199,4853,1726.0,409.0,39,12496.0,45.312178034205644,3.2730473751600515,0.32730473751600514
13573,2020-04-04,MA,1334,4744,1370.0,304.0,39,11637.0,28.11973018549747,2.6123571367190856,0.26123571367190856
13574,2020-04-04,MD,367,2629,,101.0,17,3125.0,13.95968048687714,3.232,0.3232
13575,2020-04-04,ME,24,24,,10.0,1,456.0,100.0,2.1929824561403506,0.21929824561403508
13576,2020-04-04,MI,1002,5147,,1030.0,112,23581.0,19.467651058869244,4.367923328103134,0.43679233281031343
13577,2020-04-04,MN,39,1663,95.0,24.0,2,1158.0,2.3451593505712567,2.072538860103627,0.20725388601036268
13578,2020-04-04,MO,178,2167,413.0,24.0,5,2291.0,8.214120904476234,1.0475774770842428,0.10475774770842426
13579,2020-04-04,MP,0,0,,1.0,0,8.0,,12.5,1.25
13580,2020-04-04,MS,97,477,,35.0,6,1455.0,20.335429769392032,2.405498281786942,0.24054982817869416
13581,2020-04-04,MT,22,601,,5.0,0,265.0,3.6605657237936775,1.8867924528301887,0.18867924528301888
13582,2020-04-04,NC,309,7175,271.0,24.0,5,2402.0,4.306620209059234,0.9991673605328892,0.09991673605328892
13583,2020-04-04,ND,13,496,,3.0,0,186.0,2.620967741935484,1.6129032258064515,0.16129032258064516
13584,2020-04-04,NE,42,391,,6.0,0,321.0,10.741687979539643,1.8691588785046727,0.1869158878504673
13585,2020-04-04,NH,61,536,,7.0,2,540.0,11.380597014925373,1.2962962962962963,0.12962962962962962
13586,2020-04-04,NJ,4229,7853,4000.0,1058.0,242,34124.0,53.852031070928305,3.100457156253663,0.3100457156253663
13587,2020-04-04,NM,48,1196,37.0,11.0,1,543.0,4.013377926421405,2.0257826887661143,0.20257826887661143
13588,2020-04-04,NV,228,1458,,70.0,11,1742.0,15.637860082304528,4.018369690011482,0.4018369690011481
13589,2020-04-04,NY,10841,23101,15905.0,3565.0,630,113704.0,46.92870438509155,3.135333849292901,0.3135333849292901
13590,2020-04-04,OH,427,3496,,102.0,11,3739.0,12.21395881006865,2.7280021396095213,0.2728002139609521
13591,2020-04-04,OK,171,218,,42.0,4,1159.0,78.44036697247707,3.62381363244176,0.362381363244176
13592,2020-04-04,OR,100,100,,26.0,4,999.0,100.0,2.6026026026026026,0.2602602602602603
13593,2020-04-04,PA,1597,7915,,136.0,34,10017.0,20.176879343019582,1.3576919237296596,0.13576919237296597
13594,2020-04-04,PR,74,630,,18.0,3,452.0,11.746031746031745,3.982300884955752,0.39823008849557523
13595,2020-04-04,RI,137,882,93.0,17.0,3,968.0,15.532879818594104,1.756198347107438,0.1756198347107438
13596,2020-04-04,SC,363,11319,,40.0,9,1917.0,3.206997084548105,2.0865936358894106,0.20865936358894105
13597,2020-04-04,SD,25,444,,2.0,0,212.0,5.63063063063063,0.9433962264150944,0.09433962264150944
13598,2020-04-04,TN,254,3552,601.0,43.0,6,3321.0,7.1509009009009015,1.2947907256850346,0.12947907256850347
13599,2020-04-04,TX,780,7987,196.0,105.0,15,6110.0,9.765869537999249,1.718494271685761,0.1718494271685761
13600,2020-04-04,UT,182,2492,,8.0,1,1428.0,7.303370786516854,0.5602240896358543,0.05602240896358543
13601,2020-04-04,VA,395,2709,,52.0,6,2407.0,14.581026208933185,2.160365600332364,0.2160365600332364
13602,2020-04-04,VI,2,32,,,0,40.0,6.25,,
13603,2020-04-04,VT,52,511,29.0,20.0,3,512.0,10.176125244618394,3.90625,0.390625
13604,2020-04-04,WA,207,2699,574.0,365.0,27,8418.0,7.66950722489811,4.3359467807080065,0.43359467807080065
13605,2020-04-04,WI,213,2153,279.0,56.0,19,2476.0,9.893172317696237,2.2617124394184165,0.22617124394184168
13606,2020-04-04,WV,45,1319,,2.0,0,282.0,3.411675511751327,0.7092198581560284,0.07092198581560284
13607,2020-04-04,WY,25,165,,0.0,0,187.0,15.151515151515152,0.0,0.0
13608,2020-04-03,AK,11,994,,3.0,0,160.0,1.1066398390342052,1.875,0.1875
13609,2020-04-03,AL,199,883,238.0,35.0,3,1432.0,22.536806342015854,2.4441340782122905,0.24441340782122906
13610,2020-04-03,AR,61,1176,71.0,12.0,0,704.0,5.187074829931973,1.7045454545454544,0.17045454545454544
13611,2020-04-03,AS,0,0,,0.0,0,0.0,,,
13612,2020-04-03,AZ,171,1964,,41.0,9,1769.0,8.70672097759674,2.317693612210288,0.2317693612210288
13613,2020-04-03,CA,1510,2300,2188.0,237.0,34,10701.0,65.65217391304347,2.2147462853938884,0.22147462853938882
13614,2020-04-03,CO,445,1816,777.0,111.0,14,4173.0,24.504405286343612,2.659956865564342,0.26599568655643424
13615,2020-04-03,CT,1090,1715,909.0,131.0,19,4914.0,63.55685131195335,2.665852665852666,0.2665852665852666
13616,2020-04-03,DC,104,514,,15.0,3,757.0,20.233463035019454,1.9815059445178336,0.19815059445178335
13617,2020-04-03,DE,57,570,63.0,17.0,1,450.0,10.0,3.7777777777777777,0.37777777777777777
13618,2020-04-03,FL,1268,12683,,163.0,35,8816.0,9.997634629030987,1.8489110707803993,0.18489110707803993
13619,2020-04-03,GA,483,2316,,184.0,21,5831.0,20.854922279792746,3.155547933459098,0.3155547933459098
13620,2020-04-03,GU,2,19,19.0,4.0,1,84.0,10.526315789473683,4.761904761904762,0.4761904761904762
13621,2020-04-03,HI,27,917,,2.0,1,285.0,2.9443838604143946,0.7017543859649122,0.07017543859649122
13622,2020-04-03,IA,85,785,80.0,11.0,0,699.0,10.828025477707007,1.5736766809728182,0.15736766809728184
13623,2020-04-03,ID,222,663,45.0,9.0,0,891.0,33.4841628959276,1.0101010101010102,0.10101010101010101
13624,2020-04-03,IL,1209,4392,,210.0,53,8904.0,27.527322404371585,2.358490566037736,0.2358490566037736
13625,2020-04-03,IN,398,2862,,102.0,24,3437.0,13.906359189378056,2.967704393366308,0.2967704393366308
13626,2020-04-03,KS,68,463,,17.0,4,620.0,14.686825053995682,2.741935483870968,0.27419354838709675
13627,2020-04-03,KY,90,4904,,31.0,11,770.0,1.8352365415986949,4.025974025974026,0.40259740259740256
13628,2020-04-03,LA,1147,2559,1707.0,370.0,60,10297.0,44.82219617037905,3.593279595998835,0.35932795959988345
13629,2020-04-03,MA,1436,6567,,265.0,36,10303.0,21.866910309121366,2.5720663884305544,0.25720663884305545
13630,2020-04-03,MD,427,3036,,84.0,20,2758.0,14.064558629776021,3.0456852791878175,0.3045685279187817
13631,2020-04-03,ME,56,56,,9.0,2,432.0,100.0,2.083333333333333,0.20833333333333334
13632,2020-04-03,MI,1203,4820,,918.0,117,22579.0,24.95850622406639,4.065724788520306,0.4065724788520306
13633,2020-04-03,MN,63,1346,86.0,22.0,4,1119.0,4.680534918276375,1.966041108132261,0.1966041108132261
13634,2020-04-03,MO,279,2295,,19.0,0,2113.0,12.156862745098039,0.8991954566966399,0.08991954566966398
13635,2020-04-03,MP,0,0,,1.0,0,8.0,,12.5,1.25
13636,2020-04-03,MS,181,181,,29.0,3,1358.0,100.0,2.1354933726067746,0.21354933726067746
13637,2020-04-03,MT,16,256,,5.0,0,243.0,6.25,2.05761316872428,0.205761316872428
13638,2020-04-03,NC,236,2919,184.0,19.0,3,2093.0,8.084960602946214,0.9077878643096035,0.09077878643096035
13639,2020-04-03,ND,14,535,,3.0,0,173.0,2.6168224299065423,1.7341040462427744,0.17341040462427745
13640,2020-04-03,NE,33,762,,6.0,1,279.0,4.330708661417323,2.1505376344086025,0.21505376344086022
13641,2020-04-03,NH,64,480,,5.0,1,479.0,13.333333333333334,1.0438413361169103,0.10438413361169101
13642,2020-04-03,NJ,4305,8393,3016.0,816.0,136,29895.0,51.29274395329442,2.7295534370296037,0.2729553437029604
13643,2020-04-03,NM,92,854,41.0,10.0,3,495.0,10.772833723653395,2.0202020202020203,0.20202020202020202
13644,2020-04-03,NV,56,1276,,59.0,8,1514.0,4.38871473354232,3.896961690885073,0.3896961690885073
13645,2020-04-03,NY,10482,21555,14810.0,2935.0,562,102863.0,48.62908837856646,2.8533097420841314,0.28533097420841314
13646,2020-04-03,OH,410,3457,,91.0,10,3312.0,11.859994214636968,2.747584541062802,0.2747584541062802
13647,2020-04-03,OK,109,159,171.0,38.0,4,988.0,68.55345911949685,3.8461538461538463,0.38461538461538464
13648,2020-04-03,OR,73,1349,188.0,22.0,1,899.0,5.411415863602668,2.4471635150166855,0.2447163515016685
13649,2020-04-03,PA,1404,7401,,102.0,12,8420.0,18.97040940413458,1.2114014251781473,0.12114014251781473
13650,2020-04-03,PR,62,507,,15.0,3,378.0,12.22879684418146,3.968253968253968,0.3968253968253968
13651,2020-04-03,RI,101,529,77.0,14.0,2,831.0,19.092627599243855,1.684717208182912,0.1684717208182912
13652,2020-04-03,SC,0,0,,31.0,0,1554.0,,1.9948519948519947,0.1994851994851995
13653,2020-04-03,SD,22,398,,2.0,0,187.0,5.527638190954774,1.06951871657754,0.10695187165775401
13654,2020-04-03,TN,222,3228,625.0,37.0,5,3067.0,6.877323420074349,1.206390609716335,0.12063906097163353
13655,2020-04-03,TX,661,5085,196.0,90.0,20,5330.0,12.999016715830875,1.6885553470919326,0.16885553470919323
13656,2020-04-03,UT,172,2718,,7.0,0,1246.0,6.328182487122884,0.5617977528089888,0.05617977528089888
13657,2020-04-03,VA,306,1964,,46.0,5,2012.0,15.580448065173117,2.286282306163022,0.22862823061630216
13658,2020-04-03,VI,5,10,,,0,38.0,50.0,,
13659,2020-04-03,VT,70,509,29.0,17.0,0,460.0,13.7524557956778,3.6956521739130435,0.3695652173913043
13660,2020-04-03,WA,415,5053,,338.0,28,8211.0,8.21294280625371,4.116429180367799,0.41164291803677994
13661,2020-04-03,WI,223,1904,257.0,37.0,6,2263.0,11.71218487394958,1.6349977905435262,0.16349977905435262
13662,2020-04-03,WV,20,874,,2.0,0,237.0,2.2883295194508007,0.8438818565400843,0.08438818565400844
13663,2020-04-03,WY,12,404,,0.0,0,162.0,2.9702970297029703,0.0,0.0
13664,2020-04-02,AK,8,419,,3.0,0,149.0,1.9093078758949882,2.013422818791946,0.20134228187919465
13665,2020-04-02,AL,156,962,226.0,32.0,6,1233.0,16.216216216216218,2.5952960259529605,0.259529602595296
13666,2020-04-02,AR,59,585,66.0,12.0,2,643.0,10.085470085470085,1.8662519440124419,0.18662519440124417
13667,2020-04-02,AS,0,0,,0.0,0,0.0,,,
13668,2020-04-02,AZ,185,1651,,32.0,3,1598.0,11.205330102967897,2.002503128911139,0.2002503128911139
13669,2020-04-02,CA,1036,3073,1922.0,203.0,32,9191.0,33.712984054669704,2.208682406702209,0.22086824067022087
13670,2020-04-02,CO,386,1589,739.0,97.0,17,3728.0,24.292007551919443,2.601931330472103,0.26019313304721026
13671,2020-04-02,CT,267,1700,827.0,112.0,27,3824.0,15.705882352941178,2.928870292887029,0.2928870292887029
13672,2020-04-02,DC,67,1222,,12.0,1,653.0,5.482815057283143,1.8376722817764166,0.18376722817764166
13673,2020-04-02,DE,25,542,56.0,16.0,3,393.0,4.612546125461255,4.071246819338422,0.4071246819338422
13674,2020-04-02,FL,1032,8444,,128.0,41,7548.0,12.22169587873046,1.695813460519343,0.16958134605193428
13675,2020-04-02,GA,710,2632,,163.0,24,5348.0,26.975683890577507,3.0478683620044875,0.3047868362004488
13676,2020-04-02,GU,5,41,19.0,3.0,0,82.0,12.195121951219512,3.6585365853658534,0.3658536585365854
13677,2020-04-02,HI,50,1338,,1.0,0,258.0,3.7369207772795217,0.3875968992248062,0.03875968992248062
13678,2020-04-02,IA,65,815,74.0,11.0,2,614.0,7.975460122699387,1.7915309446254073,0.1791530944625407
13679,2020-04-02,ID,144,681,49.0,9.0,0,669.0,21.145374449339208,1.345291479820628,0.13452914798206278
13680,2020-04-02,IL,715,3272,,157.0,16,7695.0,21.8520782396088,2.040285899935023,0.2040285899935023
13681,2020-04-02,IN,474,2698,,78.0,13,3039.0,17.568569310600445,2.566633761105627,0.25666337611056267
13682,2020-04-02,KS,70,718,,13.0,3,552.0,9.749303621169917,2.355072463768116,0.2355072463768116
